"sales_id","tanggal","hari","bulan","tahun","kuartal","product_name","category","customer_name","payment_method","quantity","unit_price","total_price","review_rating"
"821","2025-04-11","11","4","2025","2","Printer","Office Supplies","Customer C7628","Gift Card","7",NULL,"5543.37","2"
"839","2025-01-30","30","1","2025","1","Printer","Office Supplies","Customer C9608","Gift Card","5",NULL,"2164.25","5"
"845","2023-12-31","31","12","2023","4","Printer","Office Supplies","Customer C9254","Gift Card","8",NULL,"4051.44","3"
"860","2024-08-17","17","8","2024","3","Printer","Office Supplies","Customer C5980","Gift Card","4",NULL,"697.56","4"
"870","2024-07-24","24","7","2024","3","Printer","Office Supplies","Customer C8730","Gift Card","8",NULL,"2108.48","5"
"878","2024-09-14","14","9","2024","3","Printer","Office Supplies","Customer C1555","Gift Card","6",NULL,"3480.06","1"
"897","2024-02-14","14","2","2024","1","Printer","Office Supplies","Customer C8970","Gift Card","2",NULL,"509.06","1"
"915","2023-07-01","1","7","2023","3","Printer","Office Supplies","Customer C3364","Gift Card","2",NULL,"1163.20","5"
"930","2023-04-17","17","4","2023","2","Printer","Office Supplies","Customer C2910","Gift Card","4",NULL,"1792.12","2"
"965","2023-01-19","19","1","2023","1","Printer","Office Supplies","Customer C4324","Gift Card","6",NULL,"365.40","4"
"988","2024-03-12","12","3","2024","1","Printer","Office Supplies","Customer C2931","Gift Card","3",NULL,"1289.70","5"
"1039","2024-04-08","8","4","2024","2","Printer","Office Supplies","Customer C8444","Gift Card","3",NULL,"84.30","5"
"1064","2023-10-18","18","10","2023","4","Printer","Office Supplies","Customer C8117","Gift Card","1",NULL,"107.67","5"
"1144","2025-06-11","11","6","2025","2","Printer","Office Supplies","Customer C5338","Gift Card","6",NULL,"3450.72","5"
"1219","2025-05-02","2","5","2025","2","Printer","Office Supplies","Customer C9376","Gift Card","5",NULL,"2033.75","5"
"1262","2024-08-12","12","8","2024","3","Printer","Office Supplies","Customer C2255","Gift Card","8",NULL,"3260.80","4"
"1324","2023-02-12","12","2","2023","1","Printer","Office Supplies","Customer C1754","Gift Card","4",NULL,"852.64","2"
"1347","2023-08-14","14","8","2023","3","Printer","Office Supplies","Customer C2062","Gift Card","8",NULL,"1791.68","4"
"1370","2023-06-03","3","6","2023","2","Printer","Office Supplies","Customer C5406","Gift Card","7",NULL,"2422.35","1"
"1440","2023-11-12","12","11","2023","4","Printer","Office Supplies","Customer C1280","Gift Card","6",NULL,"4587.84","1"
"1496","2023-11-04","4","11","2023","4","Printer","Office Supplies","Customer C3745","Gift Card","8",NULL,"367.44","5"
"1643","2025-06-22","22","6","2025","2","Printer","Office Supplies","Customer C8053","Gift Card","1",NULL,"470.23","3"
"1655","2024-02-29","29","2","2024","1","Printer","Office Supplies","Customer C7750","Gift Card","5",NULL,"3187.60","4"
"1763","2023-02-15","15","2","2023","1","Printer","Office Supplies","Customer C4099","Gift Card","8",NULL,"1754.96","1"
"1776","2024-04-07","7","4","2024","2","Printer","Office Supplies","Customer C3411","Gift Card","8",NULL,"4707.12","2"
"25","2024-08-22","22","8","2024","3","Printer","Office Supplies","Customer C7284","Debit Card","2",NULL,"296.24","5"
"58","2023-05-16","16","5","2023","2","Printer","Office Supplies","Customer C6671","Debit Card","6",NULL,"2588.70","5"
"63","2023-01-15","15","1","2023","1","Printer","Office Supplies","Customer C3739","Debit Card","7",NULL,"5002.27","2"
"116","2024-10-20","20","10","2024","4","Printer","Office Supplies","Customer C4849","Debit Card","1",NULL,"748.55","4"
"131","2024-02-16","16","2","2024","1","Printer","Office Supplies","Customer C4617","Debit Card","3",NULL,"750.48","3"
"145","2024-04-24","24","4","2024","2","Printer","Office Supplies","Customer C5085","Debit Card","8",NULL,"5513.68","3"
"156","2025-05-07","7","5","2025","2","Printer","Office Supplies","Customer C5002","Debit Card","7",NULL,"2844.24","2"
"157","2024-04-25","25","4","2024","2","Printer","Office Supplies","Customer C2323","Debit Card","4",NULL,"36.12","2"
"181","2024-04-14","14","4","2024","2","Printer","Office Supplies","Customer C7994","Debit Card","5",NULL,"1476.15","5"
"335","2024-02-08","8","2","2024","1","Printer","Office Supplies","Customer C3658","Debit Card","6",NULL,"164.40","1"
"347","2024-10-13","13","10","2024","4","Printer","Office Supplies","Customer C5797","Debit Card","1",NULL,"585.90","3"
"350","2024-06-07","7","6","2024","2","Printer","Office Supplies","Customer C9009","Debit Card","4",NULL,"3091.60","5"
"354","2023-07-09","9","7","2023","3","Printer","Office Supplies","Customer C4199","Debit Card","7",NULL,"3585.47","5"
"368","2023-11-09","9","11","2023","4","Printer","Office Supplies","Customer C6458","Debit Card","4",NULL,"1983.04","5"
"375","2024-08-24","24","8","2024","3","Printer","Office Supplies","Customer C8067","Debit Card","7",NULL,"1524.25","1"
"387","2024-11-20","20","11","2024","4","Printer","Office Supplies","Customer C8795","Debit Card","8",NULL,"4158.96","1"
"407","2024-10-29","29","10","2024","4","Printer","Office Supplies","Customer C5690","Debit Card","8",NULL,"4242.40","3"
"416","2025-04-05","5","4","2025","2","Printer","Office Supplies","Customer C8628","Debit Card","4",NULL,"1215.00","3"
"481","2024-05-11","11","5","2024","2","Printer","Office Supplies","Customer C7462","Debit Card","4",NULL,"2477.32","3"
"625","2023-07-12","12","7","2023","3","Printer","Office Supplies","Customer C4069","Debit Card","7",NULL,"3107.23","4"
"626","2024-11-26","26","11","2024","4","Printer","Office Supplies","Customer C3647","Debit Card","8",NULL,"3163.68","1"
"657","2025-02-14","14","2","2025","1","Printer","Office Supplies","Customer C2687","Debit Card","2",NULL,"403.40","1"
"678","2023-05-25","25","5","2023","2","Printer","Office Supplies","Customer C3636","Debit Card","1",NULL,"614.88","2"
"686","2024-10-01","1","10","2024","4","Printer","Office Supplies","Customer C6676","Debit Card","5",NULL,"110.05","4"
"720","2024-02-25","25","2","2024","1","Printer","Office Supplies","Customer C5877","Debit Card","2",NULL,"588.28","3"
"725","2024-10-04","4","10","2024","4","Printer","Office Supplies","Customer C8077","Debit Card","8",NULL,"2795.20","5"
"729","2023-10-08","8","10","2023","4","Printer","Office Supplies","Customer C3722","Debit Card","1",NULL,"314.94","2"
"735","2025-05-02","2","5","2025","2","Printer","Office Supplies","Customer C1483","Debit Card","6",NULL,"425.22","4"
"793","2023-12-27","27","12","2023","4","Printer","Office Supplies","Customer C7631","Debit Card","5",NULL,"2757.80","3"
"854","2023-03-26","26","3","2023","1","Printer","Office Supplies","Customer C3684","Debit Card","7",NULL,"483.84","3"
"1011","2024-10-22","22","10","2024","4","Printer","Office Supplies","Customer C3696","Debit Card","4",NULL,"2676.20","2"
"1019","2023-04-03","3","4","2023","2","Printer","Office Supplies","Customer C8044","Debit Card","5",NULL,"3854.95","4"
"1059","2023-08-20","20","8","2023","3","Printer","Office Supplies","Customer C5448","Debit Card","2",NULL,"756.38","3"
"1160","2023-01-15","15","1","2023","1","Printer","Office Supplies","Customer C3536","Debit Card","1",NULL,"458.55","4"
"1190","2024-05-31","31","5","2024","2","Printer","Office Supplies","Customer C6620","Debit Card","5",NULL,"2608.60","2"
"1199","2023-10-12","12","10","2023","4","Printer","Office Supplies","Customer C4425","Debit Card","4",NULL,"428.52","4"
"1247","2025-02-03","3","2","2025","1","Printer","Office Supplies","Customer C2776","Debit Card","7",NULL,"2481.71","3"
"1261","2023-06-29","29","6","2023","2","Printer","Office Supplies","Customer C4862","Debit Card","8",NULL,"2125.68","4"
"1278","2023-07-24","24","7","2023","3","Printer","Office Supplies","Customer C1972","Debit Card","1",NULL,"717.94","1"
"1451","2023-11-15","15","11","2023","4","Printer","Office Supplies","Customer C8789","Debit Card","2",NULL,"798.02","5"
"1460","2025-05-14","14","5","2025","2","Printer","Office Supplies","Customer C2482","Debit Card","6",NULL,"2849.70","1"
"1485","2023-11-17","17","11","2023","4","Printer","Office Supplies","Customer C1982","Debit Card","1",NULL,"729.26","4"
"1534","2024-05-02","2","5","2024","2","Printer","Office Supplies","Customer C4107","Debit Card","5",NULL,"1298.85","1"
"1562","2024-05-03","3","5","2024","2","Printer","Office Supplies","Customer C5953","Debit Card","6",NULL,"867.78","5"
"1629","2024-02-12","12","2","2024","1","Printer","Office Supplies","Customer C8739","Debit Card","5",NULL,"888.65","1"
"1645","2023-01-23","23","1","2023","1","Printer","Office Supplies","Customer C8201","Debit Card","6",NULL,"4465.62","5"
"1661","2023-01-19","19","1","2023","1","Printer","Office Supplies","Customer C5516","Debit Card","5",NULL,"3207.85","2"
"1680","2023-04-24","24","4","2023","2","Printer","Office Supplies","Customer C2512","Debit Card","2",NULL,"558.24","2"
"1712","2023-02-24","24","2","2023","1","Printer","Office Supplies","Customer C2148","Debit Card","5",NULL,"560.00","1"
"60","2024-09-27","27","9","2024","3","Printer","Office Supplies","Customer C1184","Credit Card","5",NULL,"1379.30","5"
"111","2024-04-21","21","4","2024","2","Printer","Office Supplies","Customer C8577","Credit Card","3",NULL,"2052.33","5"
"113","2023-10-08","8","10","2023","4","Printer","Office Supplies","Customer C5691","Credit Card","2",NULL,"1409.46","1"
"166","2023-08-22","22","8","2023","3","Printer","Office Supplies","Customer C7194","Credit Card","8",NULL,"3513.68","3"
"187","2023-03-12","12","3","2023","1","Printer","Office Supplies","Customer C9625","Credit Card","5",NULL,"1343.40","5"
"193","2024-09-20","20","9","2024","3","Printer","Office Supplies","Customer C1427","Credit Card","5",NULL,"3257.95","5"
"268","2024-05-11","11","5","2024","2","Printer","Office Supplies","Customer C1009","Credit Card","3",NULL,"2264.13","4"
"306","2024-10-01","1","10","2024","4","Printer","Office Supplies","Customer C2215","Credit Card","1",NULL,"559.53","3"
"385","2023-01-24","24","1","2023","1","Printer","Office Supplies","Customer C2499","Credit Card","7",NULL,"3380.79","4"
"391","2023-05-31","31","5","2023","2","Printer","Office Supplies","Customer C7147","Credit Card","1",NULL,"530.29","4"
"393","2023-06-04","4","6","2023","2","Printer","Office Supplies","Customer C9835","Credit Card","3",NULL,"1692.81","1"
"405","2023-01-14","14","1","2023","1","Printer","Office Supplies","Customer C4025","Credit Card","8",NULL,"1735.20","3"
"427","2024-08-28","28","8","2024","3","Printer","Office Supplies","Customer C4446","Credit Card","4",NULL,"2631.92","5"
"488","2025-05-06","6","5","2025","2","Printer","Office Supplies","Customer C2865","Credit Card","4",NULL,"2134.44","1"
"510","2025-02-26","26","2","2025","1","Printer","Office Supplies","Customer C6424","Credit Card","2",NULL,"31.26","1"
"546","2024-06-30","30","6","2024","2","Printer","Office Supplies","Customer C5265","Credit Card","2",NULL,"1042.24","5"
"598","2025-06-23","23","6","2025","2","Printer","Office Supplies","Customer C9636","Credit Card","7",NULL,"767.69","3"
"603","2023-11-01","1","11","2023","4","Printer","Office Supplies","Customer C8507","Credit Card","8",NULL,"4078.40","4"
"697","2024-09-03","3","9","2024","3","Printer","Office Supplies","Customer C9428","Credit Card","7",NULL,"2337.30","2"
"707","2023-05-20","20","5","2023","2","Printer","Office Supplies","Customer C3527","Credit Card","8",NULL,"89.84","2"
"739","2023-06-01","1","6","2023","2","Printer","Office Supplies","Customer C9443","Credit Card","1",NULL,"114.84","5"
"750","2025-06-18","18","6","2025","2","Printer","Office Supplies","Customer C6559","Credit Card","1",NULL,"52.44","5"
"790","2023-12-30","30","12","2023","4","Printer","Office Supplies","Customer C9570","Credit Card","8",NULL,"3117.12","4"
"823","2023-12-01","1","12","2023","4","Printer","Office Supplies","Customer C4501","Credit Card","3",NULL,"836.19","5"
"824","2023-10-15","15","10","2023","4","Printer","Office Supplies","Customer C1657","Credit Card","8",NULL,"3069.20","3"
"834","2024-06-23","23","6","2024","2","Printer","Office Supplies","Customer C1230","Credit Card","8",NULL,"2279.60","2"
"904","2023-03-31","31","3","2023","1","Printer","Office Supplies","Customer C8217","Credit Card","3",NULL,"926.85","1"
"980","2024-01-24","24","1","2024","1","Printer","Office Supplies","Customer C2734","Credit Card","6",NULL,"1099.02","3"
"1001","2025-03-23","23","3","2025","1","Printer","Office Supplies","Customer C7586","Credit Card","5",NULL,"2430.60","5"
"1012","2023-09-12","12","9","2023","3","Printer","Office Supplies","Customer C2057","Credit Card","3",NULL,"2065.44","1"
"1046","2024-10-12","12","10","2024","4","Printer","Office Supplies","Customer C1099","Credit Card","7",NULL,"2005.64","3"
"1056","2024-09-28","28","9","2024","3","Printer","Office Supplies","Customer C1433","Credit Card","4",NULL,"258.12","3"
"1066","2024-01-15","15","1","2024","1","Printer","Office Supplies","Customer C4384","Credit Card","4",NULL,"2687.16","4"
"1138","2024-04-18","18","4","2024","2","Printer","Office Supplies","Customer C9222","Credit Card","5",NULL,"3341.40","1"
"1156","2023-02-27","27","2","2023","1","Printer","Office Supplies","Customer C4962","Credit Card","6",NULL,"2912.76","2"
"1279","2023-03-19","19","3","2023","1","Printer","Office Supplies","Customer C8799","Credit Card","6",NULL,"4573.44","2"
"1316","2023-05-11","11","5","2023","2","Printer","Office Supplies","Customer C1472","Credit Card","2",NULL,"1478.40","4"
"1359","2023-01-12","12","1","2023","1","Printer","Office Supplies","Customer C9569","Credit Card","6",NULL,"4799.46","4"
"1378","2023-03-05","5","3","2023","1","Printer","Office Supplies","Customer C2980","Credit Card","2",NULL,"1046.76","3"
"1394","2025-02-28","28","2","2025","1","Printer","Office Supplies","Customer C8014","Credit Card","7",NULL,"4663.47","2"
"1423","2023-03-05","5","3","2023","1","Printer","Office Supplies","Customer C1135","Credit Card","7",NULL,"2866.64","1"
"1549","2025-03-12","12","3","2025","1","Printer","Office Supplies","Customer C2653","Credit Card","3",NULL,"1600.11","1"
"1571","2023-09-09","9","9","2023","3","Printer","Office Supplies","Customer C9712","Credit Card","3",NULL,"1173.03","1"
"1581","2023-07-08","8","7","2023","3","Printer","Office Supplies","Customer C5938","Credit Card","5",NULL,"475.45","3"
"1623","2024-03-17","17","3","2024","1","Printer","Office Supplies","Customer C3406","Credit Card","8",NULL,"2299.04","1"
"1731","2025-04-08","8","4","2025","2","Printer","Office Supplies","Customer C9811","Credit Card","3",NULL,"2262.60","3"
"1740","2024-11-14","14","11","2024","4","Printer","Office Supplies","Customer C3796","Credit Card","2",NULL,"1013.68","2"
"1749","2023-07-05","5","7","2023","3","Printer","Office Supplies","Customer C6643","Credit Card","3",NULL,"1835.04","3"
"1762","2024-04-01","1","4","2024","2","Printer","Office Supplies","Customer C9725","Credit Card","5",NULL,"1605.50","2"
"1799","2024-02-03","3","2","2024","1","Printer","Office Supplies","Customer C3334","Credit Card","3",NULL,"1479.45","5"
"36","2024-03-21","21","3","2024","1","Printer","Office Supplies","Customer C7480","Cash","3",NULL,"555.45","1"
"52","2023-02-14","14","2","2023","1","Printer","Office Supplies","Customer C4434","Cash","4",NULL,"309.92","2"
"57","2024-07-20","20","7","2024","3","Printer","Office Supplies","Customer C2463","Cash","1",NULL,"551.09","5"
"85","2023-04-21","21","4","2023","2","Printer","Office Supplies","Customer C5586","Cash","3",NULL,"1138.89","4"
"89","2024-02-22","22","2","2024","1","Printer","Office Supplies","Customer C1583","Cash","6",NULL,"3947.58","2"
"137","2023-12-26","26","12","2023","4","Printer","Office Supplies","Customer C7461","Cash","4",NULL,"657.44","1"
"182","2025-03-30","30","3","2025","1","Printer","Office Supplies","Customer C7899","Cash","4",NULL,"3114.48","1"
"183","2024-06-23","23","6","2024","2","Printer","Office Supplies","Customer C9893","Cash","3",NULL,"2257.29","5"
"201","2024-12-26","26","12","2024","4","Printer","Office Supplies","Customer C7195","Cash","8",NULL,"722.40","3"
"439","2024-10-12","12","10","2024","4","Printer","Office Supplies","Customer C6442","Cash","3",NULL,"264.93","1"
"487","2023-10-30","30","10","2023","4","Printer","Office Supplies","Customer C5504","Cash","1",NULL,"376.02","5"
"525","2025-06-22","22","6","2025","2","Printer","Office Supplies","Customer C4901","Cash","7",NULL,"1999.13","2"
"558","2024-01-28","28","1","2024","1","Printer","Office Supplies","Customer C5571","Cash","3",NULL,"2025.78","2"
"570","2024-11-01","1","11","2024","4","Printer","Office Supplies","Customer C3765","Cash","8",NULL,"394.96","5"
"629","2023-09-15","15","9","2023","3","Printer","Office Supplies","Customer C9517","Cash","6",NULL,"3925.74","2"
"640","2023-12-01","1","12","2023","4","Printer","Office Supplies","Customer C3497","Cash","4",NULL,"745.00","2"
"687","2024-02-06","6","2","2024","1","Printer","Office Supplies","Customer C4998","Cash","2",NULL,"1182.94","1"
"717","2024-05-24","24","5","2024","2","Printer","Office Supplies","Customer C8449","Cash","1",NULL,"385.90","2"
"722","2023-10-25","25","10","2023","4","Printer","Office Supplies","Customer C1822","Cash","4",NULL,"1796.68","2"
"732","2024-04-15","15","4","2024","2","Printer","Office Supplies","Customer C6723","Cash","4",NULL,"3101.16","5"
"812","2025-05-20","20","5","2025","2","Printer","Office Supplies","Customer C9098","Cash","7",NULL,"4662.35","3"
"853","2024-09-22","22","9","2024","3","Printer","Office Supplies","Customer C8036","Cash","1",NULL,"592.24","3"
"905","2023-11-20","20","11","2023","4","Printer","Office Supplies","Customer C3669","Cash","7",NULL,"1472.45","3"
"953","2025-01-28","28","1","2025","1","Printer","Office Supplies","Customer C9307","Cash","1",NULL,"167.38","5"
"967","2023-03-20","20","3","2023","1","Printer","Office Supplies","Customer C9533","Cash","6",NULL,"949.38","4"
"975","2024-03-14","14","3","2024","1","Printer","Office Supplies","Customer C9725","Cash","7",NULL,"2122.26","2"
"1054","2023-05-13","13","5","2023","2","Printer","Office Supplies","Customer C4702","Cash","5",NULL,"3038.00","4"
"1073","2023-06-26","26","6","2023","2","Printer","Office Supplies","Customer C1717","Cash","7",NULL,"2570.33","4"
"1110","2023-12-28","28","12","2023","4","Printer","Office Supplies","Customer C3477","Cash","6",NULL,"4114.98","3"
"1164","2024-06-30","30","6","2024","2","Printer","Office Supplies","Customer C2792","Cash","5",NULL,"3983.45","5"
"1184","2025-06-07","7","6","2025","2","Printer","Office Supplies","Customer C4040","Cash","6",NULL,"2966.04","2"
"1204","2023-04-08","8","4","2023","2","Printer","Office Supplies","Customer C7220","Cash","6",NULL,"906.90","2"
"1212","2023-05-09","9","5","2023","2","Printer","Office Supplies","Customer C5346","Cash","2",NULL,"26.92","5"
"1298","2025-02-14","14","2","2025","1","Printer","Office Supplies","Customer C3103","Cash","7",NULL,"2814.00","1"
"1310","2024-06-07","7","6","2024","2","Printer","Office Supplies","Customer C9367","Cash","1",NULL,"77.78","4"
"1322","2024-05-03","3","5","2024","2","Printer","Office Supplies","Customer C6301","Cash","7",NULL,"291.97","5"
"1384","2023-12-11","11","12","2023","4","Printer","Office Supplies","Customer C9406","Cash","8",NULL,"6283.92","5"
"1429","2024-02-20","20","2","2024","1","Printer","Office Supplies","Customer C6735","Cash","7",NULL,"4066.93","1"
"1518","2023-12-22","22","12","2023","4","Printer","Office Supplies","Customer C8299","Cash","7",NULL,"4907.91","3"
"1519","2023-06-13","13","6","2023","2","Printer","Office Supplies","Customer C1010","Cash","3",NULL,"2359.38","3"
"1537","2023-09-03","3","9","2023","3","Printer","Office Supplies","Customer C9052","Cash","7",NULL,"3574.97","1"
"1580","2024-05-09","9","5","2024","2","Printer","Office Supplies","Customer C1828","Cash","4",NULL,"1610.32","3"
"1752","2023-08-22","22","8","2023","3","Printer","Office Supplies","Customer C8455","Cash","7",NULL,"1614.13","1"
"55","2024-04-16","16","4","2024","2","Tablet","Office Supplies","Customer C7988","Online","4",NULL,"410.04","4"
"90","2024-12-10","10","12","2024","4","Tablet","Office Supplies","Customer C3940","Online","2",NULL,"1313.72","5"
"186","2024-12-02","2","12","2024","4","Tablet","Office Supplies","Customer C3788","Online","1",NULL,"656.85","1"
"227","2023-10-04","4","10","2023","4","Tablet","Office Supplies","Customer C8246","Online","4",NULL,"1791.28","1"
"229","2024-11-18","18","11","2024","4","Tablet","Office Supplies","Customer C5598","Online","8",NULL,"5623.12","4"
"250","2025-03-24","24","3","2025","1","Tablet","Office Supplies","Customer C5745","Online","2",NULL,"1430.28","3"
"360","2023-11-14","14","11","2023","4","Tablet","Office Supplies","Customer C8236","Online","5",NULL,"1300.35","2"
"517","2024-10-17","17","10","2024","4","Tablet","Office Supplies","Customer C6415","Online","5",NULL,"3445.15","2"
"543","2024-11-06","6","11","2024","4","Tablet","Office Supplies","Customer C4370","Online","7",NULL,"4112.36","3"
"547","2023-10-14","14","10","2023","4","Tablet","Office Supplies","Customer C4790","Online","6",NULL,"2688.60","4"
"580","2025-03-03","3","3","2025","1","Tablet","Office Supplies","Customer C1325","Online","8",NULL,"2356.96","5"
"596","2023-06-08","8","6","2023","2","Tablet","Office Supplies","Customer C2945","Online","7",NULL,"3015.88","4"
"662","2023-06-04","4","6","2023","2","Tablet","Office Supplies","Customer C1927","Online","5",NULL,"2173.55","5"
"666","2023-08-15","15","8","2023","3","Tablet","Office Supplies","Customer C5240","Online","4",NULL,"2987.20","5"
"714","2023-12-02","2","12","2023","4","Tablet","Office Supplies","Customer C9079","Online","8",NULL,"4532.56","2"
"765","2023-11-11","11","11","2023","4","Tablet","Office Supplies","Customer C7330","Online","1",NULL,"776.79","2"
"769","2025-01-11","11","1","2025","1","Tablet","Office Supplies","Customer C5790","Online","7",NULL,"2829.40","1"
"802","2024-08-13","13","8","2024","3","Tablet","Office Supplies","Customer C9749","Online","1",NULL,"740.42","4"
"851","2023-03-18","18","3","2023","1","Tablet","Office Supplies","Customer C1146","Online","4",NULL,"2369.36","4"
"869","2025-04-15","15","4","2025","2","Tablet","Office Supplies","Customer C7551","Online","8",NULL,"522.08","2"
"888","2023-04-03","3","4","2023","2","Tablet","Office Supplies","Customer C7576","Online","3",NULL,"302.34","5"
"891","2023-07-13","13","7","2023","3","Tablet","Office Supplies","Customer C7602","Online","5",NULL,"3401.25","5"
"893","2025-04-01","1","4","2025","2","Tablet","Office Supplies","Customer C3787","Online","7",NULL,"5260.85","5"
"916","2023-04-23","23","4","2023","2","Tablet","Office Supplies","Customer C9880","Online","8",NULL,"4172.72","4"
"917","2024-05-07","7","5","2024","2","Tablet","Office Supplies","Customer C3269","Online","8",NULL,"5099.36","5"
"1080","2023-11-22","22","11","2023","4","Tablet","Office Supplies","Customer C6675","Online","5",NULL,"77.70","5"
"1089","2024-12-18","18","12","2024","4","Tablet","Office Supplies","Customer C4103","Online","2",NULL,"795.36","1"
"1091","2025-02-09","9","2","2025","1","Tablet","Office Supplies","Customer C1844","Online","8",NULL,"431.20","4"
"1157","2024-05-12","12","5","2024","2","Tablet","Office Supplies","Customer C5041","Online","1",NULL,"388.83","1"
"1163","2023-12-22","22","12","2023","4","Tablet","Office Supplies","Customer C9904","Online","4",NULL,"2843.64","5"
"1167","2023-03-31","31","3","2023","1","Tablet","Office Supplies","Customer C3842","Online","3",NULL,"99.63","1"
"1178","2024-12-26","26","12","2024","4","Tablet","Office Supplies","Customer C5934","Online","4",NULL,"2613.64","1"
"1228","2023-03-28","28","3","2023","1","Tablet","Office Supplies","Customer C1671","Online","2",NULL,"665.94","2"
"1242","2023-02-17","17","2","2023","1","Tablet","Office Supplies","Customer C4385","Online","3",NULL,"2085.54","1"
"1263","2024-11-02","2","11","2024","4","Tablet","Office Supplies","Customer C4369","Online","3",NULL,"902.46","2"
"1292","2024-05-11","11","5","2024","2","Tablet","Office Supplies","Customer C7175","Online","5",NULL,"2163.75","5"
"1311","2025-04-27","27","4","2025","2","Tablet","Office Supplies","Customer C1578","Online","7",NULL,"502.04","4"
"1318","2024-07-14","14","7","2024","3","Tablet","Office Supplies","Customer C8383","Online","6",NULL,"1704.90","1"
"1363","2024-03-20","20","3","2024","1","Tablet","Office Supplies","Customer C2838","Online","7",NULL,"4093.46","1"
"1389","2025-02-19","19","2","2025","1","Tablet","Office Supplies","Customer C3182","Online","7",NULL,"1469.09","2"
"1476","2023-11-06","6","11","2023","4","Tablet","Office Supplies","Customer C1819","Online","4",NULL,"2697.32","3"
"1506","2023-12-08","8","12","2023","4","Tablet","Office Supplies","Customer C3390","Online","6",NULL,"2876.46","5"
"1524","2024-01-05","5","1","2024","1","Tablet","Office Supplies","Customer C7895","Online","1",NULL,"172.22","1"
"1572","2023-11-21","21","11","2023","4","Tablet","Office Supplies","Customer C2227","Online","1",NULL,"142.85","1"
"1579","2025-05-13","13","5","2025","2","Tablet","Office Supplies","Customer C2706","Online","5",NULL,"2640.05","2"
"1582","2024-07-28","28","7","2024","3","Tablet","Office Supplies","Customer C6085","Online","1",NULL,"735.73","2"
"1652","2023-08-02","2","8","2023","3","Tablet","Office Supplies","Customer C9015","Online","8",NULL,"6062.48","2"
"1665","2024-01-01","1","1","2024","1","Tablet","Office Supplies","Customer C2137","Online","6",NULL,"3466.50","1"
"1672","2023-08-28","28","8","2023","3","Tablet","Office Supplies","Customer C8987","Online","4",NULL,"418.04","4"
"1695","2024-08-16","16","8","2024","3","Tablet","Office Supplies","Customer C3885","Online","6",NULL,"2164.44","4"
"1699","2025-06-28","28","6","2025","2","Tablet","Office Supplies","Customer C7956","Online","6",NULL,"2628.72","4"
"1711","2024-07-12","12","7","2024","3","Tablet","Office Supplies","Customer C9545","Online","3",NULL,"1618.95","2"
"1713","2023-01-21","21","1","2023","1","Tablet","Office Supplies","Customer C1999","Online","8",NULL,"4513.28","1"
"19","2024-10-12","12","10","2024","4","Tablet","Office Supplies","Customer C3719","Gift Card","7",NULL,"48.44","5"
"27","2023-12-29","29","12","2023","4","Tablet","Office Supplies","Customer C1661","Gift Card","1",NULL,"157.45","2"
"46","2023-03-12","12","3","2023","1","Tablet","Office Supplies","Customer C3280","Gift Card","4",NULL,"434.52","3"
"190","2023-07-27","27","7","2023","3","Tablet","Office Supplies","Customer C3923","Gift Card","2",NULL,"1008.28","3"
"196","2023-12-30","30","12","2023","4","Tablet","Office Supplies","Customer C7795","Gift Card","3",NULL,"1304.61","3"
"308","2023-08-03","3","8","2023","3","Tablet","Office Supplies","Customer C9312","Gift Card","2",NULL,"1104.64","4"
"343","2024-04-07","7","4","2024","2","Tablet","Office Supplies","Customer C4953","Gift Card","2",NULL,"1108.78","1"
"356","2024-02-28","28","2","2024","1","Tablet","Office Supplies","Customer C6560","Gift Card","8",NULL,"545.04","3"
"453","2024-03-27","27","3","2024","1","Tablet","Office Supplies","Customer C6156","Gift Card","6",NULL,"2320.08","1"
"521","2023-10-17","17","10","2023","4","Tablet","Office Supplies","Customer C9248","Gift Card","6",NULL,"3471.06","4"
"533","2023-01-24","24","1","2023","1","Tablet","Office Supplies","Customer C3533","Gift Card","1",NULL,"50.03","5"
"555","2024-10-08","8","10","2024","4","Tablet","Office Supplies","Customer C1334","Gift Card","6",NULL,"4344.48","2"
"606","2023-06-16","16","6","2023","2","Tablet","Office Supplies","Customer C7298","Gift Card","2",NULL,"464.38","3"
"615","2023-05-26","26","5","2023","2","Tablet","Office Supplies","Customer C5981","Gift Card","6",NULL,"2144.64","3"
"633","2023-07-09","9","7","2023","3","Tablet","Office Supplies","Customer C7782","Gift Card","2",NULL,"1329.42","4"
"664","2023-01-01","1","1","2023","1","Tablet","Office Supplies","Customer C3979","Gift Card","8",NULL,"4930.88","5"
"674","2024-04-24","24","4","2024","2","Tablet","Office Supplies","Customer C4042","Gift Card","8",NULL,"3650.56","2"
"679","2023-08-10","10","8","2023","3","Tablet","Office Supplies","Customer C2802","Gift Card","2",NULL,"817.24","5"
"689","2025-05-09","9","5","2025","2","Tablet","Office Supplies","Customer C6424","Gift Card","8",NULL,"4061.84","5"
"712","2024-05-17","17","5","2024","2","Tablet","Office Supplies","Customer C6871","Gift Card","6",NULL,"2701.80","1"
"763","2023-09-30","30","9","2023","3","Tablet","Office Supplies","Customer C1366","Gift Card","2",NULL,"1443.78","5"
"796","2023-09-11","11","9","2023","3","Tablet","Office Supplies","Customer C5591","Gift Card","8",NULL,"4923.76","2"
